osmid,x,y,ref,highway
6360309610,11.4927687,3.8851889,,nan
6360309614,11.4921575,3.8853274,,nan
6360309615,11.4927305,3.8849246,,nan
6360309620,11.4938476,3.8851115,,nan
6360309642,11.4952706,3.8810112,,nan
6360309654,11.4987896,3.8839706,,nan
6360309658,11.4982833,3.8835362,,nan
6360309661,11.4991868,3.8820792,,nan
6360309668,11.4978468,3.8820265,,nan
6360309669,11.4981206,3.8822115,,nan
6360309670,11.4983283,3.8823235,,nan
6360309672,11.4987912,3.8810971,,nan
6360309673,11.4990259,3.8806867,,nan
6360309674,11.4991428,3.8813135,,nan
6360309675,11.5008265,3.8794933,,nan
6360309679,11.500457,3.8788771,,nan
6360309680,11.5001374,3.8775508,,nan
6360309692,11.5001857,3.8772015,,nan
6360309696,11.4996991,3.8764521,,nan
6360309697,11.5005371,3.8770343,,nan
6360309702,11.5001348,3.8762803,,nan
6360811409,11.5543838,3.8434422,,nan
6360811411,11.5557799,3.8321367,,nan
6360811428,11.5214905,3.9187412,,nan
6362133012,11.5055251,3.8844307,,nan
6362133018,11.5059953,3.8853427,,nan
6362133019,11.5069301,3.8845487,,nan
6362133027,11.5062226,3.8815145,,nan
6362133028,11.5049574,3.8836335,,nan
6362133031,11.5043861,3.8833994,,nan
6362133032,11.5037926,3.8790173,,nan
6362133035,11.5028632,3.8802342,,nan
6362133043,11.5027634,3.879045,,nan
6362133044,11.5024076,3.8806202,,nan
6362133053,11.5112891,3.8811732,,nan
6362133064,11.5081977,3.877978,,nan
6362133068,11.507309,3.8783215,,nan
6362133071,11.5107928,3.8766882,,nan
6362133081,11.5098466,3.8769437,,nan
6362133082,11.5077549,3.8744131,,nan
6362134285,11.5072741,3.8748439,,nan
6362134293,11.50796,3.8765761,,nan
6362134296,11.5078179,3.8758858,,nan
6362134302,11.5065238,3.8780806,,nan
6362134306,11.5029806,3.8776739,,nan
6362134308,11.5023248,3.8779027,,nan
6362134312,11.5017978,3.8773862,,nan
6362134314,11.5025984,3.8739271,,nan
6362134319,11.5120384,3.8714185,,nan
6362134321,11.5129682,3.8708327,,nan
6362134325,11.5123683,3.8705916,,nan
6362134326,11.5121969,3.8703271,,nan
6362134330,11.5104103,3.8723771,,nan
6362310090,11.5308568,3.8796689,,nan
6362310100,11.5247536,3.8694852,,nan
6362310107,11.5227069,3.8623258,,nan
6362392427,11.523525,3.883968,,nan
6362392437,11.5230099,3.882596,,nan
6362392439,11.5191892,3.8777261,,nan
6362392444,11.5213028,3.8767747,,nan
6362392448,11.5197457,3.8789383,,nan
6362392454,11.5201998,3.8793251,,nan
6362392458,11.5205913,3.8755993,,nan
6362392472,11.5218539,3.8752032,,nan
6364234712,11.5304169,3.8834274,,nan
6364234715,11.5236859,3.8788701,,nan
6364234719,11.5243266,3.8791245,,nan
6364234722,11.5236146,3.8784243,,nan
6364234728,11.5283778,3.8800917,,nan
6364234739,11.52954,3.8786869,,nan
6364234740,11.5262116,3.8769576,,nan
6364234743,11.526175,3.8775615,,nan
6364234746,11.5265693,3.8740357,,nan
6364234750,11.5263066,3.8736855,,nan
6364234765,11.5260476,3.8752507,,nan
6364234773,11.5275657,3.8850585,,nan
6364484687,11.510704,3.8577142,,nan
6364484696,11.5125614,3.8582788,,nan
6364484719,11.5140608,3.8539475,,nan
6364505765,11.5045305,3.8619486,,nan
6364629491,11.5046478,3.8673693,,nan
6364629500,11.5051796,3.8670396,,nan
6364911916,11.5471297,3.8842503,,nan
6364911919,11.5447976,3.8814953,,nan
6364911922,11.5444459,3.8781526,,nan
6364911923,11.5441346,3.8784721,,nan
6364911926,11.5486626,3.8815301,,nan
6364911927,11.5510578,3.8850277,,nan
6364911931,11.5481292,3.8800917,,nan
6364911939,11.5377742,3.8679249,,nan
6364911942,11.5376253,3.8681008,,nan
6364985062,11.5198516,3.8343077,,nan
6364985066,11.5175644,3.83812,,nan
6364985073,11.5169108,3.8367454,,nan
6364985079,11.5193695,3.8345371,,nan
6364985691,11.514837,3.8343441,,nan
6364985716,11.5215794,3.8430498,,nan
6364985735,11.5348117,3.8344275,,nan
6364985737,11.5355473,3.8340481,,nan
6365396765,11.4536883,3.8677269,,nan
6365396767,11.452496,3.8680065,,nan
6365396770,11.4530902,3.8663728,,nan
6365396771,11.4564523,3.8667862,,nan
6365396773,11.4570209,3.8670806,,nan
6365396774,11.4574031,3.8662162,,nan
6365396781,11.4582065,3.8664718,,nan
6365397891,11.4591651,3.8673513,,nan
6365397920,11.4587456,3.8701929,,nan
6371218354,11.5217613,3.895152,,nan
6376364868,11.5175924,3.8537967,,nan
6377803522,11.5320522,3.8759406,,nan
6377803523,11.5321735,3.8755167,,nan
6377803526,11.5314724,3.8736383,,nan
6377803531,11.5312154,3.8729409,,nan
6377803534,11.5321616,3.8732477,,nan
6377803544,11.5388387,3.8846274,,nan
6377803555,11.5320738,3.8839834,,nan
6377803558,11.5341344,3.882646,,nan
6377803560,11.5345954,3.8825765,,nan
6377803564,11.5345673,3.8824376,,nan
6377803565,11.5360039,3.8827637,,nan
6377803572,11.5343278,3.8811862,,nan
6377803573,11.5338287,3.8817575,,nan
6377803575,11.5344177,3.8816638,,nan
6377803584,11.5388136,3.8781208,,nan
6377805385,11.5390053,3.8783027,,nan
6377805386,11.538984,3.8786364,,nan
6378218991,11.5350852,3.8551852,,nan
6378218993,11.5349325,3.8559554,,nan
6378218996,11.5230641,3.8547734,,nan
6378219000,11.5219879,3.8549578,,nan
6378219001,11.5264062,3.8525889,,nan
6378219004,11.5215769,3.8504896,,nan
6378219006,11.5156151,3.8441902,,nan
6378219007,11.5162495,3.8436818,,nan
6378364005,11.5381756,3.8549173,,nan
6378364006,11.53834,3.8544711,,nan
6378364007,11.5328886,3.8495667,,nan
6378364013,11.5296146,3.850496,,nan
6378364023,11.5304751,3.8499207,,nan
6378364024,11.5278447,3.8484922,,nan
6378460247,11.5091742,3.852302,,nan
6378460253,11.5023342,3.8517303,,nan
6378460256,11.5082518,3.8530972,,nan
6378460264,11.5100945,3.8515086,,nan
6378460497,11.5070334,3.8507535,,nan
6378460499,11.5072319,3.85051,,nan
6378460507,11.5091738,3.8501327,,nan
6378460508,11.4986656,3.8492596,,nan
6378460513,11.4992429,3.8487504,,nan
6378460517,11.5008565,3.8543315,,nan
6381223022,11.4894301,3.8704525,,nan
6381223026,11.489473,3.8699226,,nan
6381223031,11.4969664,3.8688321,,nan
6381223050,11.4985715,3.8636678,,nan
6381223059,11.4991516,3.8668029,,nan
6381223063,11.5016872,3.8696086,,nan
6381223291,11.4908919,3.8686652,,nan
6381223292,11.4898635,3.8683598,,nan
6381223293,11.487919,3.8666507,,nan
6381223298,11.4890646,3.8666731,,nan
6381223310,11.4912245,3.8664142,,nan
6381223323,11.5006569,3.866302,,nan
6381223337,11.4981989,3.858493,,nan
6381223338,11.4987545,3.8568443,,nan
6381223343,11.4994294,3.857286,,nan
6381223358,11.4969181,3.8567918,,nan
6381223378,11.5012689,3.8590691,,nan
6381223390,11.502823,3.8579025,,nan
6381223407,11.5012825,3.8607176,,nan
6381223411,11.5005632,3.8603555,,nan
6383865793,11.4555899,3.864702,,nan
6395157667,11.514181,3.8728053,,nan
6441540918,11.5339843,3.8538531,,nan
6460685509,11.5175246,3.8451033,,nan
6460685513,11.5175574,3.8452231,,nan
6460685516,11.5175492,3.8452373,,nan
6460685517,11.5173985,3.8452166,,nan
6460685522,11.5173106,3.8451013,,nan
6460685533,11.5174689,3.8450445,,nan
6460957365,11.52371,3.8823761,,nan
6460957369,11.523668,3.8821312,,nan
6460957370,11.5238938,3.8823618,,nan
6460957371,11.5234192,3.8823792,,nan
6463308839,11.5206964,3.9156873,,nan
6463308843,11.5207013,3.9156601,,nan
6463308847,11.5204725,3.9151694,,nan
6510527397,11.5434397,3.8885607,,nan
6512348763,11.5507823,3.916879,,nan
6512348778,11.5450028,3.9199574,,nan
6512376912,11.5318362,3.8420585,,nan
6512377210,11.5331133,3.8384113,,nan
6512418336,11.5226506,3.9175463,,nan
6512426386,11.4683899,3.8740743,,nan
6512426387,11.4668875,3.8790535,,nan
6512462419,11.4792176,3.8490983,,nan
6512474112,11.5521991,3.8551879,,nan
6512474122,11.5526585,3.8533153,,nan
6512474123,11.5523462,3.8527295,,nan
6512474127,11.5505205,3.8522888,,nan
6512474128,11.5505817,3.8524123,,nan
6512529667,11.5132269,3.8956225,,nan
6512536939,11.5035291,3.8724656,,nan
6512536940,11.5041467,3.8723799,,nan
6512536941,11.5045966,3.8722883,,nan
6512536943,11.5051331,3.8720748,,nan
6512536945,11.5057278,3.8718005,,nan
6512571309,11.4915892,3.8562162,,nan
6512578655,11.524033,3.8830686,,nan
6512579778,11.5291851,3.8842328,,nan
6512584076,11.5003849,3.8953137,,nan
6512584078,11.4978348,3.8966891,,nan
6512584079,11.4971683,3.8970574,,nan
6512584080,11.4966308,3.8972,,nan
6512584081,11.4954,3.8974071,,nan
6512584084,11.4981293,3.8965203,,nan
6512590686,11.5001577,3.8954116,,nan
6512590690,11.4972369,3.8970206,,nan
6512590696,11.5038856,3.8946884,,nan
6512598768,11.5149416,3.8483821,,nan
6512600409,11.5149473,3.8483202,,nan
6512600423,11.5207991,3.8565032,,nan
6512600424,11.520883,3.8567883,,nan
6512600427,11.5149421,3.8473223,,nan
6512600429,11.5149741,3.8480091,,nan
6512600430,11.5149155,3.8487557,,nan
6512600434,11.5187739,3.8532452,,nan
6512600435,11.5198412,3.854673,,nan
6512610261,11.5153865,3.8484801,,nan
6512610264,11.5156516,3.8485492,,nan
6512610266,11.5148709,3.8493439,,nan
6512610279,11.5148838,3.8483393,,nan
6512699083,11.5191241,3.8500872,,nan
6512701886,11.5028193,3.8872084,,nan
6512756557,11.5117797,3.860169,,nan
6512756563,11.5104822,3.8595546,,nan
6512756572,11.5078092,3.8509646,,nan
6517165457,11.5187628,3.8850551,,nan
6517165458,11.5171548,3.8916147,,nan
6517165459,11.5246638,3.8910695,,nan
6567271998,11.4917234,3.8690689,,nan
6569102842,11.5542263,3.8492793,,nan
6571436236,11.50391,3.8931588,,nan
6596367040,11.4950729,3.89734,,nan
6596850418,11.4843929,3.9095907,,nan
6596850426,11.4821747,3.9010851,,nan
6596937914,11.4812433,3.9002997,,nan
6596937928,11.4811742,3.9005071,,nan
6596937930,11.4813589,3.9007314,,nan
6596937935,11.4805862,3.9017588,,nan
6596937955,11.4812661,3.8987681,,nan
6596937956,11.48108,3.9011187,,nan
6596937960,11.4801016,3.9016444,,nan
6596937961,11.4779609,3.9019053,,nan
6596937967,11.4789587,3.9019401,,nan
6598512318,11.4954643,3.8903942,,nan
6598512319,11.4935662,3.8922079,,nan
6598512325,11.4946142,3.8926011,,nan
6598512335,11.4949594,3.8913378,,nan
6598512347,11.4950028,3.8902503,,nan
6598559822,11.4807022,3.8990407,,nan
6598559825,11.4807473,3.8987517,,nan
6598559847,11.4848804,3.9017381,,nan
6598559850,11.4823061,3.9003359,,nan
6598559852,11.481417,3.9001485,,nan
6598559854,11.4814028,3.8999099,,nan
6598559857,11.4815967,3.8999759,,nan
6598559859,11.4816406,3.9000909,,nan
6598559862,11.4815465,3.9001365,,nan
6598559863,11.4827771,3.9013634,,nan
6598559864,11.4826374,3.9011507,,nan
6598559870,11.4824518,3.9012799,,nan
6598722110,11.4964977,3.899038,,nan
6598722115,11.4956836,3.8989711,,nan
6598722118,11.4963817,3.897799,,nan
6598722122,11.496319,3.8972893,,nan
6598722129,11.4945652,3.8992454,,nan
6598722130,11.494716,3.8985135,,nan
6598722134,11.4949206,3.8995023,,nan
6598722136,11.4949474,3.8992334,,nan
6598722141,11.4952216,3.8986179,,nan
6598722145,11.4953346,3.8974005,,nan
6598722146,11.4945605,3.8979355,,nan
6598722150,11.4936002,3.9020318,,nan
6598722153,11.4948294,3.9009593,,nan
6598722158,11.4949795,3.9012387,,nan
6598722164,11.4936398,3.8991892,,nan
6598722172,11.4918846,3.8985287,,nan
6598722176,11.4927245,3.8939067,,nan
6598722177,11.4930993,3.8936967,,nan
6598733418,11.5008616,3.8959151,,nan
6598733424,11.5009594,3.8951687,,nan
6598733434,11.4975089,3.8934438,,nan
6598733440,11.4954228,3.8922778,,nan
6598733441,11.4957805,3.8925625,,nan
6598733442,11.4940712,3.8936065,,nan
6598733445,11.4943617,3.8935105,,nan
6598733446,11.4941668,3.8933903,,nan
6598733448,11.4955252,3.8928819,,nan
6598808137,11.4812335,3.8968779,,nan
6598808141,11.4811804,3.8970556,,nan
6598808171,11.4836406,3.8936038,,nan
6598808175,11.4862488,3.8970798,,nan
6598808185,11.4861202,3.8958648,,nan
6598808202,11.4848669,3.8954463,,nan
6598808236,11.4838802,3.8947725,,nan
6598808249,11.4874659,3.8970689,,nan
6598808262,11.4869073,3.8960531,,nan
6598808279,11.4879766,3.8964825,,nan
6598808305,11.4899796,3.8962891,,nan
6598808309,11.4898553,3.8967443,,nan
6598808323,11.4904954,3.8969998,,nan
6598808325,11.4890293,3.8971486,,nan
6598808327,11.4888402,3.8972357,,nan
6598808330,11.4889752,3.8973657,,nan
6598808331,11.4889756,3.8974338,,nan
6598808332,11.4900253,3.8973635,,nan
6598808344,11.4890507,3.8974538,,nan
6598808345,11.4904913,3.8974537,,nan
6598808348,11.4907614,3.8976118,,nan
6598808349,11.4899241,3.8983059,,nan
6598808355,11.4836473,3.8948746,,nan
6598808358,11.4835949,3.894885,,nan
6598808359,11.4834527,3.8947599,,nan
6598808371,11.4834916,3.8946509,,nan
6598808380,11.4838876,3.894882,,nan
6598808388,11.4830674,3.8970464,,nan
6598808417,11.4831853,3.894276,,nan
6598808420,11.4841392,3.8977115,,nan
6598886972,11.4851244,3.8928946,,nan
6598886979,11.4853504,3.8931246,,nan
6598898985,11.4850434,3.8938659,,nan
6598898986,11.4848086,3.8937368,,nan
6598898989,11.4844201,3.8941655,,nan
6598899001,11.4851266,3.8945025,,nan
6598899006,11.4848005,3.8943841,,nan
6598899009,11.4846152,3.8944906,,nan
6598899028,11.484889,3.895328,,nan
6598899042,11.485125,3.8946327,,nan
6598899043,11.4854596,3.8951416,,nan
6598899046,11.4862297,3.8945706,,nan
6598899056,11.4858074,3.8947792,,nan
6598899061,11.4860704,3.8945441,,nan
6598899064,11.4861534,3.8943681,,nan
6598899066,11.4853372,3.895149,,nan
6598899068,11.4854444,3.895084,,nan
6598899080,11.4859165,3.8947726,,nan
6598899087,11.4863292,3.8947562,,nan
6598899125,11.4873433,3.8951217,,nan
6598899127,11.4873974,3.894965,,nan
6598899137,11.4870833,3.895969,,nan
6598899138,11.4809849,3.8931965,,nan
6598899187,11.4837294,3.8936807,,nan
6598899199,11.4876046,3.8952538,,nan
6600310545,11.4955343,3.9186311,,nan
6600310556,11.5041903,3.9292361,,nan
6600310557,11.504352,3.9312266,,nan
6600310563,11.482278,3.9164974,,nan
6600310576,11.4998974,3.9191291,,nan
6600310578,11.4997445,3.9194101,,nan
6600310582,11.4988138,3.9196236,,nan
6600310583,11.4995044,3.9188402,,nan
6600323285,11.499947,3.9188524,,nan
6600323289,11.4995849,3.9183746,,nan
6600323299,11.4959693,3.9187224,,nan
6600323303,11.4938477,3.9221316,,nan
6600323311,11.5014544,3.9219202,,nan
6600323313,11.5020481,3.9222466,,nan
6600323314,11.5012479,3.9228086,,nan
6600323316,11.504032,3.9233866,,nan
6600323318,11.5068752,3.9212672,,nan
6600323341,11.4899451,3.9068405,,nan
6600323347,11.489322,3.9063025,,nan
6600323352,11.4949886,3.9048829,,nan
6600323354,11.5004995,3.9103962,,nan
6600323355,11.5002514,3.9091211,,nan
6600323357,11.5019599,3.9098276,,nan
6600323358,11.5005103,3.9107963,,nan
6600323363,11.5018838,3.9093697,,nan
6600323367,11.5017669,3.9057899,,nan
6600323371,11.5021974,3.9027589,,nan
6600323376,11.5032078,3.9040777,,nan
6600323377,11.5023302,3.9024606,,nan
6600323379,11.5029229,3.8979074,,nan
6600323385,11.5036256,3.8976185,,nan
6600323386,11.4989777,3.8974137,,nan
6600323393,11.4983423,3.8963946,,nan
6600474696,11.4544188,3.8989434,,nan
6600474700,11.4541414,3.8990125,,nan
6600474701,11.4538304,3.8984171,,nan
6600474715,11.4531655,3.8998058,,nan
6600474720,11.4522992,3.8996734,,nan
6600474724,11.4513948,3.9003482,,nan
6600474732,11.4513094,3.9001215,,nan
6600474737,11.452982,3.900592,,nan
6600474741,11.4522466,3.8999545,,nan
6600474742,11.4520938,3.9001579,,nan
6600474745,11.4520431,3.9006687,,nan
6600474747,11.4522963,3.9008962,,nan
6600474757,11.4516283,3.9015347,,nan
6600474760,11.4814589,3.8936075,,nan
6600474772,11.4818357,3.8933551,,nan
6600474787,11.4814709,3.893751,,nan
6600474825,11.4857672,3.8932689,,nan
6600474844,11.4839584,3.8947798,,nan
6600474861,11.4848549,3.8955623,,nan
6602398464,11.4572927,3.8920855,,nan
6602398468,11.4570207,3.892017,,nan
6602398470,11.4564044,3.8920036,,nan
6602438495,11.4582759,3.8930221,,nan
6602438506,11.4577937,3.8931175,,nan
6602438510,11.4569982,3.8928852,,nan
6602438512,11.456074,3.8924066,,nan
6602438514,11.456386,3.8924705,,nan
6602438526,11.4569834,3.8932661,,nan
6602438527,11.4569653,3.8930645,,nan
6602438529,11.4573502,3.8931588,,nan
6602438531,11.4563694,3.8932785,,nan
6602438539,11.4572316,3.8931029,,nan
6602438557,11.4571027,3.8974752,,nan
6602438558,11.4576569,3.8979263,,nan
6602438562,11.4570892,3.8980867,,nan
6602438567,11.4592751,3.8980132,,nan
6602438596,11.4562352,3.8980364,,nan
6602438600,11.4556977,3.8978395,,nan
6602438615,11.4562325,3.8991283,,nan
6602438617,11.4562445,3.8990173,,nan
6602438619,11.4570042,3.8990132,,nan
6602438622,11.4577831,3.8990073,,nan
6602438656,11.4559286,3.8986466,,nan
6602438660,11.4558933,3.8999037,,nan
6602438670,11.4570288,3.9005851,,nan
6602438671,11.4563142,3.9006861,,nan
6602438698,11.4563167,3.9015537,,nan
6602438699,11.461342,3.9019013,,nan
6602761033,11.4616598,3.8903128,,nan
6602761038,11.4607822,3.8887335,,nan
6602761039,11.4606052,3.8880965,,nan
6602761041,11.4605099,3.8884058,,nan
6602761067,11.460055,3.8886331,,nan
6602761070,11.4598911,3.8886933,,nan
6602761073,11.4599491,3.8886513,,nan
6602761075,11.4598827,3.888593,,nan
6602761077,11.4592114,3.8897671,,nan
6602763123,11.5537333,3.9031724,,nan
6602763125,11.5545945,3.9036959,,nan
6602763138,11.5551113,3.9026593,,nan
6602763153,11.5522671,3.9051894,,nan
6602763159,11.5501077,3.904875,,nan
6602763170,11.5449115,3.9067341,,nan
6602763176,11.5481162,3.9040167,,nan
6602769990,11.4607595,3.888903,,nan
6602769993,11.4627736,3.8891718,,nan
6602769998,11.4629096,3.8888422,,nan
6602770004,11.4604446,3.8896318,,nan
6602770006,11.4605416,3.8894508,,nan
6602770007,11.4605576,3.8896388,,nan
6602770008,11.4604926,3.8895678,,nan
6602770010,11.4603248,3.8896998,,nan
6602770011,11.4602268,3.8895798,,nan
6602770012,11.4602396,3.89008,,nan
6602770014,11.4599977,3.8902397,,nan
6602770016,11.4597996,3.8905312,,nan
6602770017,11.4597247,3.8905682,,nan
6602770022,11.4597953,3.890707,,nan
6602770023,11.459368,3.8904404,,nan
6602770032,11.4598922,3.8907079,,nan
6602770033,11.4597431,3.890616,,nan
6602770047,11.4597722,3.88992,,nan
6602770077,11.4578556,3.8893083,,nan
6602770088,11.4583337,3.8893392,,nan
6602770096,11.4584045,3.8897954,,nan
6602770102,11.4585556,3.8895003,,nan
6602770109,11.4572396,3.8896898,,nan
6602770132,11.4583075,3.8893787,,nan
6602770156,11.4566416,3.8899818,,nan
6602770172,11.4562326,3.8899845,,nan
6602770174,11.4564393,3.8902554,,nan
6602770179,11.4566575,3.8904426,,nan
6602770184,11.4586541,3.8911467,,nan
6602770190,11.4582087,3.8916777,,nan
6602770198,11.4585216,3.8918502,,nan
6602770199,11.4584868,3.891596,,nan
6602770227,11.4571815,3.8912676,,nan
6602770235,11.4564047,3.8913153,,nan
6602770236,11.4584781,3.8911542,,nan
6602770253,11.4583778,3.8920096,,nan
6602770263,11.4576498,3.8926574,,nan
6603163102,11.4623231,3.8873909,,nan
6603163108,11.4623134,3.886248,,nan
6603163111,11.4621734,3.885911,,nan
6603163114,11.4620684,3.8856191,,nan
6603163115,11.462038,3.8863541,,nan
6603163120,11.461354,3.8854692,,nan
6603163126,11.4614766,3.88495,,nan
6603163127,11.4611566,3.8870356,,nan
6603163132,11.4609265,3.8863246,,nan
6603163133,11.4574985,3.8837583,,nan
6603163140,11.4579006,3.8828463,,nan
6603163141,11.4515521,3.8811571,,nan
6603163164,11.456793,3.8880581,,nan
6603163170,11.4571228,3.8885214,,nan
6603260644,11.5484378,3.930714,,nan
6603260656,11.5625082,3.9073744,,nan
6603260671,11.5548813,3.9059567,,nan
6603260675,11.5557533,3.9062842,,nan
6603264685,11.5468785,3.9085363,,nan
6603264690,11.5431519,3.9091429,,nan
6603264695,11.5435988,3.9082765,,nan
6603264698,11.5475256,3.9067488,,nan
6603264712,11.5497127,3.9058859,,nan
6603264716,11.5477735,3.9058644,,nan
6603320577,11.4530969,3.8778398,,nan
6603320578,11.4526111,3.8781828,,nan
6603320583,11.4516901,3.8789606,,nan
6603351400,11.4595208,3.8799827,,nan
6603351401,11.4601433,3.8811985,,nan
6603351403,11.4600972,3.8813585,,nan
6603351408,11.4617368,3.8825818,,nan
6603351414,11.4640711,3.8844775,,nan
6603351417,11.4636983,3.8844267,,nan
6603351419,11.4638002,3.8840911,,nan
6603351420,11.4636421,3.8840464,,nan
6603351423,11.463265,3.8840014,,nan
6603351424,11.4630771,3.8842165,,nan
6603351426,11.4636219,3.8850049,,nan
6603351427,11.4612905,3.8842581,,nan
6603351431,11.4618643,3.8837328,,nan
6603351433,11.4617017,3.8845363,,nan
6603351436,11.4625017,3.8844192,,nan
6603351437,11.4619293,3.884733,,nan
6603351439,11.4623223,3.8848738,,nan
6603351442,11.4628024,3.8857208,,nan
6603351443,11.4631146,3.886055,,nan
6603351448,11.4633435,3.8861519,,nan
6603351449,11.4634718,3.8863512,,nan
6603351450,11.4634768,3.8861153,,nan
6603351451,11.4636076,3.886359,,nan
6603351453,11.4637892,3.8869191,,nan
6603351455,11.4632311,3.8870298,,nan
6603351456,11.4631277,3.8864619,,nan
6603351459,11.4630078,3.8866676,,nan
6603351460,11.4631738,3.8866016,,nan
6603351462,11.4623972,3.8866002,,nan
6603351465,11.4626122,3.8864711,,nan
6603351468,11.4628072,3.8872897,,nan
6603351469,11.4633848,3.887363,,nan
6603351475,11.4642205,3.8880748,,nan
6603351477,11.4637984,3.8877608,,nan
6603351478,11.4632431,3.8877953,,nan
6603351481,11.4636922,3.8878604,,nan
6603351482,11.4637261,3.8880728,,nan
6603351483,11.4636564,3.8890911,,nan
6603351495,11.4633105,3.8885301,,nan
6603351509,11.4623933,3.8856964,,nan
6603351511,11.462258,3.8856247,,nan
6603357271,11.4551863,3.8793772,,nan
6603357273,11.4545064,3.8796903,,nan
6603357274,11.4546538,3.87947,,nan
6603357278,11.4547165,3.8798402,,nan
6603357279,11.4545994,3.8798682,,nan
6603357280,11.4548214,3.880011,,nan
6603357282,11.4548447,3.8804771,,nan
6603357284,11.4552694,3.881209,,nan
6603381385,11.4552746,3.8812912,,nan
6603381394,11.4550477,3.8804132,,nan
6603381395,11.4544144,3.8808108,,nan
6603381396,11.4542998,3.8807487,,nan
6603442555,11.4582265,3.8805927,,nan
6603442556,11.4581682,3.8803865,,nan
6603443415,11.4569228,3.873394,,nan
6603443416,11.4568777,3.8732511,,nan
6603443417,11.456809,3.8745188,,nan
6603443418,11.4564221,3.8742826,,nan
6603443430,11.4559959,3.8737716,,nan
6603443431,11.4556085,3.8744326,,nan
6603443444,11.4537845,3.8734223,,nan
6603443457,11.45487,3.8749728,,nan
6603443473,11.4546432,3.875074,,nan
6603451085,11.4542649,3.8759581,,nan
6603451087,11.4536711,3.8759763,,nan
6603451090,11.4527257,3.8761709,,nan
6603451093,11.4519628,3.8765184,,nan
6603451095,11.4541486,3.8765382,,nan
6603451100,11.4529834,3.8770253,,nan
6603451105,11.4537456,3.8762407,,nan
6603451106,11.4536305,3.8761647,,nan
6603451109,11.4532817,3.8772644,,nan
6603474202,11.456892,3.8796039,,nan
6603474203,11.456924,3.879486,,nan
6603474214,11.4561751,3.8784777,,nan
6603474216,11.4563862,3.8782536,,nan
6603474219,11.4555096,3.8796869,,nan
6603474224,11.4564967,3.8771802,,nan
6603474228,11.4555068,3.8786894,,nan
6603474231,11.4556648,3.8787642,,nan
6603474232,11.4559379,3.8782805,,nan
6603474234,11.4564345,3.8778389,,nan
6603474244,11.4557126,3.8781451,,nan
6603474251,11.4556876,3.878276,,nan
6603474256,11.4552557,3.8766406,,nan
6603474263,11.4549798,3.8758528,,nan
6603474268,11.4552175,3.8759272,,nan
6604860809,11.4606091,3.8805118,,nan
6604860812,11.4629392,3.8771868,,nan
6604860813,11.4628887,3.877322,,nan
6604860814,11.4631639,3.8782071,,nan
6604860817,11.4628131,3.8785264,,nan
6604860823,11.4634201,3.8767759,,nan
6604860824,11.4605689,3.8805962,,nan
6604860825,11.4612663,3.8802969,,nan
6604860831,11.4619175,3.8801077,,nan
6604860832,11.4616103,3.8804531,,nan
6604860833,11.4621084,3.8785478,,nan
6604860839,11.461741,3.8788271,,nan
6604860840,11.4613433,3.8784459,,nan
6604860841,11.4611493,3.8784589,,nan
6604860843,11.4615592,3.8772136,,nan
6604860845,11.4616772,3.8776393,,nan
6604860849,11.4595286,3.8774274,,nan
6604860852,11.4594396,3.8771255,,nan
6604860853,11.4636769,3.8750341,,nan
6604860859,11.4630027,3.8750645,,nan
6604860861,11.4617716,3.8749964,,nan
6604860864,11.4640588,3.8737693,,nan
6604860865,11.4641396,3.8742593,,nan
6604860871,11.4621014,3.8736987,,nan
6604860878,11.4611408,3.874112,,nan
6604860882,11.4614873,3.8744477,,nan
6604862289,11.4607217,3.8749316,,nan
6604862298,11.4602697,3.8743379,,nan
6604862307,11.4599974,3.8750157,,nan
6604862308,11.4593893,3.8748212,,nan
6604862309,11.4589545,3.8752935,,nan
6604862314,11.4584154,3.8764202,,nan
6604862315,11.4585554,3.8764442,,nan
6604862316,11.4583379,3.8754072,,nan
6604862324,11.4581842,3.8758119,,nan
6604862334,11.458077,3.8766459,,nan
6604862336,11.4575289,3.8765865,,nan
6604862346,11.4580177,3.8770231,,nan
6604862347,11.4581414,3.873737,,nan
6604862349,11.4575672,3.87395,,nan
6604862352,11.4578292,3.874076,,nan
6604862353,11.4575075,3.8745038,,nan
6604862358,11.4579234,3.8745311,,nan
6604862366,11.4592586,3.8732466,,nan
6604862371,11.4591882,3.8728994,,nan
6604862373,11.4590398,3.8723259,,nan
6604862378,11.4594581,3.8728312,,nan
6604862379,11.4620979,3.8767833,,nan
6604862384,11.4616498,3.8759344,,nan
6604862387,11.4617418,3.8764894,,nan
6604862388,11.4609759,3.876206,,nan
6604862393,11.461351,3.8761488,,nan
6604862400,11.46175,3.8761048,,nan
6604862404,11.460744,3.8759888,,nan
6604862406,11.4599626,3.8759218,,nan
6604862409,11.4601947,3.8760648,,nan
6604862410,11.4602691,3.8763506,,nan
6604862411,11.4604508,3.8763242,,nan
6604862413,11.4607801,3.8771922,,nan
6604862420,11.4610543,3.8768958,,nan
6604862424,11.4613749,3.8770338,,nan
6604862429,11.4611905,3.8766781,,nan
6604862434,11.4582541,3.8778278,,nan
6604862436,11.4589723,3.8776311,,nan
6604862445,11.4610684,3.8785236,,nan
6604862456,11.4606447,3.878763,,nan
6604862458,11.4608169,3.8786379,,nan
6604862460,11.4615774,3.8793972,,nan
